ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source,Segment_Slice
Urueuwauwau-342_breast-1-1,Urueuwauwau-342_breast-1,kãmã,2429,false,expert,,- - k ã m - ã - -,,,1
Urueuwauwau-328_breathe-1-1,Urueuwauwau-328_breathe-1,pɨtu,2491,false,expert,,- - p ɨ t - - - - u -,,,1
Urueuwauwau-314_burntr-1-1,Urueuwauwau-314_burntr-1,kaj,2691,false,expert,,k a - - j - -,,,1
Urueuwauwau-314_burntr-2-1,Urueuwauwau-314_burntr-2,apɨ,2692,false,expert,,- a p ɨ - -,,,1
Urueuwauwau-144_bury-1-1,Urueuwauwau-144_bury-1,βetim,2808,false,expert,,β e t - - - - i m -,,,1
Urueuwauwau-260_buttocks-1-1,Urueuwauwau-260_buttocks-1,ewir,2912,false,expert,,- e w i r -,,,1
Urueuwauwau-68_calabashgourd-1-1,Urueuwauwau-68_calabashgourd-1,ɨʔa,2939,false,expert,,- ɨ ʔ - - a,,,1
Urueuwauwau-68_calabashgourd-2-1,Urueuwauwau-68_calabashgourd-2,ɨwawa,2937,false,expert,,- ɨ w a w a,,,1
Urueuwauwau-78_canoe-1-1,Urueuwauwau-78_canoe-1,ɨhar,3004,false,expert,,ɨ h a r,,,1
Urueuwauwau-259_cloud-1-1,Urueuwauwau-259_cloud-1,ɨβaka,3416,false,expert,,ɨ β a k a - - - - -,,,1
Urueuwauwau-310_coati-1-1,Urueuwauwau-310_coati-1,kʷatʃi,3488,false,expert,,kʷ a tʃ - - i -,,,1
Urueuwauwau-71_cocoa-1-1,Urueuwauwau-71_cocoa-1,ɨmi,3583,false,expert,,- ɨ m i,,,1
Urueuwauwau-178_cold-1-1,Urueuwauwau-178_cold-1,irotʃãŋahĩm,3616,false,expert,,- i r - o tʃ ã ŋ a h ĩ m,,,1
Urueuwauwau-393_come-1-1,Urueuwauwau-393_come-1,or,3747,false,expert,,- o r -,,,1
Urueuwauwau-283_comb-1-1,Urueuwauwau-283_comb-1,kɨgʷaβ,3689,false,expert,,- - k ɨ - - - - -,,,1
Urueuwauwau-283_comb-1-2,Urueuwauwau-283_comb-1,kɨgʷaβ,21,false,expert,,gʷ,,,2
Urueuwauwau-283_comb-1-3,Urueuwauwau-283_comb-1,kɨgʷaβ,22,false,expert,,a β -,,,3
Urueuwauwau-238_cornmaize-1-1,Urueuwauwau-238_cornmaize-1,awatʃi,3808,false,expert,,- a w a tʃ i,,,1
Urueuwauwau-18_cotton-1-1,Urueuwauwau-18_cotton-1,amandiju,3879,false,expert,,- a m a nd/ⁿd i j u - - -,,,1
Urueuwauwau-97_cry-1-1,Urueuwauwau-97_cry-1,jeheʔo,4035,false,expert,,- j e h e ʔ o,,,1
Urueuwauwau-251_gnatpium-1-1,Urueuwauwau-251_gnatpium-1,mɨ̃tu,7252,false,expert,,m ɨ̃ t - u - -,,,1
Urueuwauwau-112_cut-1-1,Urueuwauwau-112_cut-1,kɨtʃɨ,4093,false,expert,,- k ɨ tʃ - ɨ - - - -,,,1
Urueuwauwau-123_dance-1-1,Urueuwauwau-123_dance-1,pɨ,4163,false,expert,,- p ɨ - -,,,1
Urueuwauwau-169_daughterofwoman-1-1,Urueuwauwau-169_daughterofwoman-1,aʔɨr,4282,false,expert,,- a ʔ ɨ r - -,,,1
Urueuwauwau-168_daughterofman-1-1,Urueuwauwau-168_daughterofman-1,aʔɨr,4218,false,expert,,- a ʔ ɨ r -,,,1
Urueuwauwau-132_day-1-1,Urueuwauwau-132_day-1,ara,4346,false,expert,,- - - a r a - -,,,1
Urueuwauwau-246_die-1-1,Urueuwauwau-246_die-1,mõnõ,4510,false,expert,,- m õ n õ,,,1
Urueuwauwau-352_dirty-1-1,Urueuwauwau-352_dirty-1,kɨʔa,4619,false,expert,,- - k ɨ ʔ a -,,,1
Urueuwauwau-163_domake-1-1,Urueuwauwau-163_domake-1,ʔapo,4669,false,expert,,ʔ a p o,,,1
Urueuwauwau-301_door-1-1,Urueuwauwau-301_door-1,juruwa,4798,false,expert,,j u r u w - - a,,,1
Urueuwauwau-53_drinkv-1-1,Urueuwauwau-53_drinkv-1,ɨʔu,4884,false,expert,,- - - - - ɨ,,,1
Urueuwauwau-53_drinkv-1-2,Urueuwauwau-53_drinkv-1,ɨʔu,4886,false,expert,,ʔ u -,,,2
Urueuwauwau-340_dry-1-1,Urueuwauwau-340_dry-1,tiniŋ,4953,false,expert,,- - - t i n i ŋ,,,1
Urueuwauwau-341_drystate-1-1,Urueuwauwau-341_drystate-1,iβirahĩ,5012,false,expert,,i β i r a h ĩ -,,,1
Urueuwauwau-360_earthland-1-1,Urueuwauwau-360_earthland-1,ɨβɨ,5132,false,expert,,- - ɨ β ɨ - -,,,1
Urueuwauwau-104_eattr-1-1,Urueuwauwau-104_eattr-1,ʔu,5200,false,expert,,- - - - - ʔ u -,,,1
Urueuwauwau-272_egg-1-1,Urueuwauwau-272_egg-1,upiʔa,5298,false,expert,,- - u p - i ʔ a,,,1
Urueuwauwau-145_enter-1-1,Urueuwauwau-145_enter-1,ki,5400,false,expert,,- - k i,,,1
Urueuwauwau-264_eye-1-1,Urueuwauwau-264_eye-1,eakʷara,5453,false,expert,,ea,,,1
Urueuwauwau-264_eye-1-2,Urueuwauwau-264_eye-1,eakʷara,5454,false,expert,,- - - - kʷ a r -,,,2
Urueuwauwau-74_fall-1-1,Urueuwauwau-74_fall-1,ʔat,5575,false,expert,,- - - - ʔ a - t -,,,1
Urueuwauwau-190_fatgrease-1-1,Urueuwauwau-190_fatgrease-1,kaβa,5696,false,expert,,- k - a β a - - - -,,,1
Urueuwauwau-275_father-1-1,Urueuwauwau-275_father-1,uβ,5755,false,expert,,- - - u β - -,,,1
Urueuwauwau-359_fearbeafraid-1-1,Urueuwauwau-359_fearbeafraid-1,kɨhɨji,5830,false,expert,,k ɨ - h ɨ j i,,,1
Urueuwauwau-125_finger-1-1,Urueuwauwau-125_finger-1,pũã,5942,false,expert,,- - p ũã - -,,,1
Urueuwauwau-174_fire-1-1,Urueuwauwau-174_fire-1,tata,6003,false,expert,,- t a t a,,,1
Urueuwauwau-379_fireflyglowworm-1-1,Urueuwauwau-379_fireflyglowworm-1,muhũ,6078,false,expert,,- - m u h - - ũ -,,,1
Urueuwauwau-280_fish-1-1,Urueuwauwau-280_fish-1,pira,6174,false,expert,,- p i r - a -,,,1
Urueuwauwau-24_fishhook-1-1,Urueuwauwau-24_fishhook-1,piramboahawa,6248,false,expert,,p i r a mb oa h - - a w a,,,1
Urueuwauwau-85_fleshmeat-1-1,Urueuwauwau-85_fleshmeat-1,aʔo,6366,false,expert,,- - a ʔ o - - - - -,,,1
Urueuwauwau-162_flour-1-1,Urueuwauwau-162_flour-1,uʔi,6432,false,expert,,- u ʔ i,,,1
Urueuwauwau-173_flower-1-1,Urueuwauwau-173_flower-1,ɨpotɨra,6486,false,expert,,- ɨ p o t ɨ r a - - - - -,,,1
Urueuwauwau-395_fly-1-1,Urueuwauwau-395_fly-1,βeβe,6551,false,expert,,- β e β e - - -,,,1
Urueuwauwau-247_flyinsect-1-1,Urueuwauwau-247_flyinsect-1,meru,6604,false,expert,,m e r u - - - - - -,,,1
Urueuwauwau-307_foot-1-1,Urueuwauwau-307_foot-1,pɨ,6716,false,expert,,- - p ɨ - - - -,,,1
Urueuwauwau-339_frogtoad-1-1,Urueuwauwau-339_frogtoad-1,kururu,6875,false,expert,,k u r u - - - r u - - - -,,,1
Urueuwauwau-179_fruit-1-1,Urueuwauwau-179_fruit-1,ɨβ,6941,false,expert,,- ɨ - β - - - - -,,,1
Urueuwauwau-95_full-1-1,Urueuwauwau-95_full-1,ɨnahem,6993,false,expert,,- ɨ n a h e m - -,,,1
Urueuwauwau-124_give-1-1,Urueuwauwau-124_give-1,mõno,7188,false,expert,,m õ n o -,,,1
Urueuwauwau-200_go-1-1,Urueuwauwau-200_go-1,o,7302,false,expert,,o,,,1
Urueuwauwau-349_goup-1-1,Urueuwauwau-349_goup-1,upir,7366,false,expert,,- u p i r -,,,1
Urueuwauwau-58_goodwell-1-1,Urueuwauwau-58_goodwell-1,katu,7417,false,expert,,- k - a - - t u,,,1
Urueuwauwau-39_grandfather-1-1,Urueuwauwau-39_grandfather-1,ãmũĩ,7485,false,expert,,- - - - - ã m ũĩ - -,,,1
Urueuwauwau-191_grass-1-1,Urueuwauwau-191_grass-1,juahaβ,7554,false,expert,,j ua - - h a β,,,1
Urueuwauwau-387_green-1-1,Urueuwauwau-387_green-1,oβɨ,7599,false,expert,,- - - o β ɨ - -,,,1
Urueuwauwau-69_hair-1-1,Urueuwauwau-69_hair-1,ʔaβ,7781,false,expert,,- - - - - ʔ a β - - -,,,1
Urueuwauwau-322_hammock-1-1,Urueuwauwau-322_hammock-1,kipawa,7850,false,expert,,k i - p a w a,,,1
Urueuwauwau-252_hand-1-1,Urueuwauwau-252_hand-1,po,7917,false,expert,,p o - - - - -,,,1
Urueuwauwau-166_happy-1-1,Urueuwauwau-166_happy-1,orɨβ,7991,false,expert,,- o r ɨ β - - - -,,,1
Urueuwauwau-4_hawk-1-1,Urueuwauwau-4_hawk-1,kʷanu,8046,false,expert,,- - - - kʷ a n u,,,1
Urueuwauwau-70_head-1-1,Urueuwauwau-70_head-1,akaŋ,8108,false,expert,,- a,,,1
Urueuwauwau-70_head-1-2,Urueuwauwau-70_head-1,akaŋ,10,false,expert,,- - k a ŋ -,,,2
Urueuwauwau-119_heal-1-1,Urueuwauwau-119_heal-1,kʷeraw,8174,false,expert,,- - kʷ e r a w -,,,1
Urueuwauwau-150_hearlisten-1-1,Urueuwauwau-150_hearlisten-1,ẽnu,8219,false,expert,,ẽ,,,1
Urueuwauwau-150_hearlisten-1-2,Urueuwauwau-150_hearlisten-1,ẽnu,724,false,expert,,n u,,,2
Urueuwauwau-109_heart-1-1,Urueuwauwau-109_heart-1,ɲaʔaʔãɲã,8280,false,expert,,ɲ a ʔ a ʔ ã ɲ ã,,,1
Urueuwauwau-288_heavy-1-1,Urueuwauwau-288_heavy-1,pohɨi,8339,false,expert,,- p o - h ɨi - -,,,1
Urueuwauwau-185_henchicken-1-1,Urueuwauwau-185_henchicken-1,inamutʃiŋ,8464,false,expert,,i n a m u tʃ i ŋ -,,,1
Urueuwauwau-27_here-1-1,Urueuwauwau-27_here-1,awo,8524,false,expert,,- a w o,,,1
Urueuwauwau-148_hide-1-1,Urueuwauwau-148_hide-1,mim,8564,false,expert,,- - m i m - - -,,,1
Urueuwauwau-52_hit-1-1,Urueuwauwau-52_hit-1,nupã,8612,false,expert,,- n u p ã -,,,1
Urueuwauwau-66_hole-1-1,Urueuwauwau-66_hole-1,kʷar,8670,false,expert,,- - kʷ a r - - -,,,1
Urueuwauwau-235_honey-1-1,Urueuwauwau-235_honey-1,hehir,8727,false,expert,,h e h i - - r - - - - - - -,,,1
Urueuwauwau-96_horn-1-1,Urueuwauwau-96_horn-1,aʃĩ,8763,false,expert,,- a ʃ - - ĩ - - -,,,1
Urueuwauwau-317_hot-1-1,Urueuwauwau-317_hot-1,akoβ,8807,false,expert,,- a k o β - - -,,,1
Urueuwauwau-87_house-1-1,Urueuwauwau-87_house-1,oŋ,8874,false,expert,,- o ŋ -,,,1
Urueuwauwau-91_hunt-1-1,Urueuwauwau-91_hunt-1,kahuw,8997,false,expert,,k a h u w - - - - - - - -,,,1
Urueuwauwau-232_husband-1-1,Urueuwauwau-232_husband-1,men,9045,false,expert,,m e - n -,,,1
Urueuwauwau-159_i-1-1,Urueuwauwau-159_i-1,ji,9104,false,expert,,j i - -,,,1
Urueuwauwau-266_jaguar-1-1,Urueuwauwau-266_jaguar-1,jaʔgʷar,9264,false,expert,,j a ʔ gʷ a r - - -,,,1
Urueuwauwau-337_jump-1-1,Urueuwauwau-337_jump-1,por,9337,false,expert,,- - p o r - - - - -,,,1
Urueuwauwau-213_knee-1-1,Urueuwauwau-213_knee-1,anɨpɨʔã,9473,false,expert,,- a n ɨ - - p ɨ ʔ ã - -,,,1
Urueuwauwau-160_knife-1-1,Urueuwauwau-160_knife-1,kɨʔi,9533,false,expert,,- - k ɨ ʔ i - - -,,,1
Urueuwauwau-333_know-1-1,Urueuwauwau-333_know-1,kʷaha,9600,false,expert,,- kʷ a h a - - -,,,1
Urueuwauwau-215_lake-1-1,Urueuwauwau-215_lake-1,ɨpiahua,9663,false,expert,,- - ɨ - p ia h ua -,,,1
Urueuwauwau-44_largemandifish-1-1,Urueuwauwau-44_largemandifish-1,uruvi,9753,false,expert,,- - - - - - - u r u v i - -,,,1
Urueuwauwau-330_laugh-1-1,Urueuwauwau-330_laugh-1,puka,9802,false,expert,,- p u k a -,,,1
Urueuwauwau-175_leaf-1-1,Urueuwauwau-175_leaf-1,kaʔa,9859,false,expert,,k a ʔ a,,,1
Urueuwauwau-286_leg-1-1,Urueuwauwau-286_leg-1,etɨmãkãŋə,9997,false,expert,,- e t ɨ m ã k ã - - ŋ ə,,,1
Urueuwauwau-183_liver-1-1,Urueuwauwau-183_liver-1,pɨʔa,10053,false,expert,,- - p ɨ ʔ a - - -,,,1
Urueuwauwau-214_lizard-1-1,Urueuwauwau-214_lizard-1,teju,10114,false,expert,,t e j u - - - - - - -,,,1
Urueuwauwau-106_longtall-1-1,Urueuwauwau-106_longtall-1,pukurehu,10167,false,expert,,- p u k u r e h u,,,1
Urueuwauwau-263_lookat-1-1,Urueuwauwau-263_lookat-1,epiag,10234,false,expert,,e p ia g,,,1
Urueuwauwau-285_getlostlooseones-1-1,Urueuwauwau-285_getlostlooseones-1,kaʔɲɨm,7089,false,expert,,- - k a ʔ ɲ ɨ m -,,,1
Urueuwauwau-297_louse-1-1,Urueuwauwau-297_louse-1,kɨβ,10286,false,expert,,- k ɨ β - -,,,1
Urueuwauwau-196_man-1-1,Urueuwauwau-196_man-1,kʷãmaʔe,10417,false,expert,,- kʷ ã - - m a ʔ e,,,1
Urueuwauwau-248_many-1-1,Urueuwauwau-248_many-1,eʔuj,10490,false,expert,,e ʔ - u j,,,1
Urueuwauwau-326_medicine-1-1,Urueuwauwau-326_medicine-1,mohaŋ,10553,false,expert,,m o h a ŋ - - -,,,1
Urueuwauwau-224_monkey-1-1,Urueuwauwau-224_monkey-1,kaʔi,10630,false,expert,,k a ʔ i - - -,,,1
Urueuwauwau-222_moon-1-1,Urueuwauwau-222_moon-1,ɲahɨ,10691,false,expert,,ɲ a h ɨ -,,,1
Urueuwauwau-231_morning-1-1,Urueuwauwau-231_morning-1,koʔem,10766,false,expert,,k o ʔ e m -,,,1
Urueuwauwau-287_mosquito-1-1,Urueuwauwau-287_mosquito-1,ɲatʃiʔũa,10796,false,expert,,ɲ a - tʃ i ʔ - ũa,,,1
Urueuwauwau-7_mother-1-1,Urueuwauwau-7_mother-1,tumahẽa,10853,false,expert,,t u m a h ẽa,,,1
Urueuwauwau-375_nailclaw-1-1,Urueuwauwau-375_nailclaw-1,popea,11113,false,expert,,- - p o - - p ea - -,,,1
Urueuwauwau-257_name-1-1,Urueuwauwau-257_name-1,er,11172,false,expert,,- - - e r -,,,1
Urueuwauwau-289_neck-1-1,Urueuwauwau-289_neck-1,ɲur,11228,false,expert,,- ɲ u r,,,1
Urueuwauwau-255_nest-1-1,Urueuwauwau-255_nest-1,aitɨ,11288,false,expert,,ai - - - - t ɨ - -,,,1
Urueuwauwau-258_new-1-1,Urueuwauwau-258_new-1,pɨahua,11332,false,expert,,- p ɨa h ua - - -,,,1
Urueuwauwau-256_night-1-1,Urueuwauwau-256_night-1,ɨpɨtũnã,11386,false,expert,,ɨ p ɨ t ũ - n ã - - - - - - - - -,,,1
Urueuwauwau-254_nose-1-1,Urueuwauwau-254_nose-1,apɨ̃ɲã,11454,false,expert,,- a p ɨ̃ ɲ ã,,,1
Urueuwauwau-15_now-1-1,Urueuwauwau-15_now-1,kiro,11530,false,expert,,k i r - o - -,,,1
Urueuwauwau-384_oldadj-1-1,Urueuwauwau-384_oldadj-1,ranuhũ,11593,false,expert,,r a n u h ũ,,,1
Urueuwauwau-384_oldadj-2-1,Urueuwauwau-384_oldadj-2,ʃaveʔe,11594,false,expert,,ʃ a v e - - ʔ e,,,1
Urueuwauwau-384_oldadj-3-1,Urueuwauwau-384_oldadj-3,ɨmɨan,11595,false,expert,,- - ɨ m ɨa n - - -,,,1
Urueuwauwau-372_one-1-1,Urueuwauwau-372_one-1,ojpeʔi,11643,false,expert,,- - - - - - o j - p e ʔ i,,,1
Urueuwauwau-271_othersome-1-1,Urueuwauwau-271_othersome-1,amu,11772,false,expert,,a m u - - - -,,,1
Urueuwauwau-273_paca-1-1,Urueuwauwau-273_paca-1,karugʷaruhu,11878,false,expert,,k a r u gʷ a r u h u,,,1
Urueuwauwau-274_pacufish-1-1,Urueuwauwau-274_pacufish-1,pakuʔi,11934,false,expert,,- - p a k u ʔ i - - - -,,,1
Urueuwauwau-137_painhurt-1-1,Urueuwauwau-137_painhurt-1,aɨ,11980,false,expert,,aɨ,,,1
Urueuwauwau-278_parrot-1-1,Urueuwauwau-278_parrot-1,aʒuru,12110,false,expert,,- a ʒ u r u - -,,,1
Urueuwauwau-77_pathway-1-1,Urueuwauwau-77_pathway-1,pehea,12170,false,expert,,p e h - ea -,,,1
Urueuwauwau-300_peccarycollared-1-1,Urueuwauwau-300_peccarycollared-1,taitetu,12298,false,expert,,t ai - - t e t u - - -,,,1
Urueuwauwau-308_penis-1-1,Urueuwauwau-308_penis-1,akʷaɲ,12400,false,expert,,- a kʷ a ɲ - -,,,1
Urueuwauwau-294_pepper-1-1,Urueuwauwau-294_pepper-1,kɨʔɨɲ,12453,false,expert,,k ɨ ʔ ɨ ɲ -,,,1
Urueuwauwau-290_personhbsomeone-1-1,Urueuwauwau-290_personhbsomeone-1,ahe,12493,false,expert,,- a h - - e -,,,1
Urueuwauwau-182_pierce-1-1,Urueuwauwau-182_pierce-1,kutu,12597,false,expert,,- k u t u - - -,,,1
Urueuwauwau-63_play-1-1,Urueuwauwau-63_play-1,ŋʷaraj,12740,false,expert,,- - ŋʷ a - - r a j -,,,1
Urueuwauwau-309_put-1-1,Urueuwauwau-309_put-1,ɲaŋ,12908,false,expert,,- ɲ a ŋ -,,,1
Urueuwauwau-98_rain-1-1,Urueuwauwau-98_rain-1,ãmãnã,12957,false,expert,,ã m ã n ã,,,1
Urueuwauwau-389_red-1-1,Urueuwauwau-389_red-1,ruri,13111,false,expert,,- - - - r u - r i - -,,,1
Urueuwauwau-394_returncomeback-1-1,Urueuwauwau-394_returncomeback-1,jiβɨr,13203,false,expert,,j i β ɨ r -,,,1
Urueuwauwau-229_ripe-1-1,Urueuwauwau-229_ripe-1,jajuβ,13257,false,expert,,- j a j u β,,,1
Urueuwauwau-329_river-1-1,Urueuwauwau-329_river-1,parana,13306,false,expert,,p a r a n a -,,,1
Urueuwauwau-321_root-1-1,Urueuwauwau-321_root-1,ɨβapoa,13405,false,expert,,- ɨ β a p oa,,,1
Urueuwauwau-110_rope-1-1,Urueuwauwau-110_rope-1,enimboa,13462,false,expert,,- e n i mb - - - - oa,,,1
Urueuwauwau-324_rowpaddle-1-1,Urueuwauwau-324_rowpaddle-1,pɨwur,13569,false,expert,,p ɨ w u r -,,,1
Urueuwauwau-111_run-1-1,Urueuwauwau-111_run-1,ɲan,13591,false,expert,,ɲ a - - n -,,,1
Urueuwauwau-32_sand-1-1,Urueuwauwau-32_sand-1,ɨβɨtĩŋã,13746,false,expert,,ɨ β - ɨ t - ĩ ŋ - - ã - -,,,1
Urueuwauwau-133_say-1-1,Urueuwauwau-133_say-1,ʔe,13811,false,expert,,- - ʔ e,,,1
Urueuwauwau-37_scare-1-1,Urueuwauwau-37_scare-1,moŋɨhɨji,13863,false,expert,,- m o ŋ ɨ h ɨ j i - -,,,1
Urueuwauwau-386_see-1-1,Urueuwauwau-386_see-1,epiek,13946,false,expert,,- e p - ie k -,,,1
Urueuwauwau-343_seed-1-1,Urueuwauwau-343_seed-1,haʔɨ̃ɲã,14010,false,expert,,h a ʔ ɨ̃ - - ɲ ã,,,1
Urueuwauwau-67_seeklookforsearch-1-1,Urueuwauwau-67_seeklookforsearch-1,ekar,14070,false,expert,,- e k a r - -,,,1
Urueuwauwau-88_shellbark-1-1,Urueuwauwau-88_shellbark-1,pe,14252,false,expert,,p e - - -,,,1
Urueuwauwau-120_short-1-1,Urueuwauwau-120_short-1,ɨwɨiwe,14317,false,expert,,ɨ w ɨi w e,,,1
Urueuwauwau-120_short-2-1,Urueuwauwau-120_short-2,jatuʔri,14314,false,expert,,- j a t u ʔ r - - i,,,1
Urueuwauwau-80_sing-1-1,Urueuwauwau-80_sing-1,mbɨʔɨi,14404,false,expert,,- mb ɨ ʔ ɨi - - -,,,1
Urueuwauwau-201_sister-1-1,Urueuwauwau-201_sister-1,endɨr,14439,false,expert,,- - - e nd ɨ r -,,,1
Urueuwauwau-138_sleep-1-1,Urueuwauwau-138_sleep-1,tʃir,14724,false,expert,,tʃ i r,,,1
Urueuwauwau-284_small-1-1,Urueuwauwau-284_small-1,tʃuʔĩ,14835,false,expert,,tʃ u ʔ - - - - ĩ,,,1
Urueuwauwau-171_sonofwoman-1-1,Urueuwauwau-171_sonofwoman-1,aʔɨr,15192,false,expert,,- a ʔ ɨ r,,,1
Urueuwauwau-170_sonofman-1-1,Urueuwauwau-170_sonofman-1,aʔɨr,15124,false,expert,,- - a ʔ ɨ r -,,,1
Urueuwauwau-40_souracidbitter-1-1,Urueuwauwau-40_souracidbitter-1,ajahiβ,15259,false,expert,,- a - j a h i β -,,,1
Urueuwauwau-161_speak-1-1,Urueuwauwau-161_speak-1,ɲiʔiŋ,15315,false,expert,,- ɲ i ʔ i ŋ,,,1
Urueuwauwau-226_spidermonkey-1-1,Urueuwauwau-226_spidermonkey-1,kaʔiuhua,15433,false,expert,,- k a ʔ iu h - - ua -,,,1
Urueuwauwau-157_star-1-1,Urueuwauwau-157_star-1,ɲaɨtataʔia,15563,false,expert,,ɲ aɨ t a t - - a ʔ ia,,,1
Urueuwauwau-33_stingray-1-1,Urueuwauwau-33_stingray-1,jaβegʷir,15640,false,expert,,j a β e gʷ i r -,,,1
Urueuwauwau-279_stone-1-1,Urueuwauwau-279_stone-1,ita,15736,false,expert,,- i t a - - -,,,1
Urueuwauwau-347_sun-1-1,Urueuwauwau-347_sun-1,kʷara,15890,false,expert,,kʷ a r - - a,,,1
Urueuwauwau-381_sweep-1-1,Urueuwauwau-381_sweep-1,pehir,16008,false,expert,,p e - h i r -,,,1
Urueuwauwau-134_sweet-1-1,Urueuwauwau-134_sweet-1,eʔẽ,16049,false,expert,,- e ʔ ẽ - - -,,,1
Urueuwauwau-51_sweetpotato-1-1,Urueuwauwau-51_sweetpotato-1,itɨk,16102,false,expert,,- - i t ɨ k - -,,,1
Urueuwauwau-253_swim-1-1,Urueuwauwau-253_swim-1,ɨpetã,16163,false,expert,,- ɨ - p e t - - ã - -,,,1
Urueuwauwau-319_tail-1-1,Urueuwauwau-319_tail-1,gʷahãjə,16221,false,expert,,gʷ a h ã j ə,,,1
Urueuwauwau-23_tapir-1-1,Urueuwauwau-23_tapir-1,tapir,16283,false,expert,,t a p - - i r -,,,1
Urueuwauwau-143_teach-1-1,Urueuwauwau-143_teach-1,moʔe,483,false,expert,,m o,,,1
Urueuwauwau-143_teach-1-2,Urueuwauwau-143_teach-1,moʔe,16384,false,expert,,ʔ e,,,2
Urueuwauwau-108_tellnarrate-1-1,Urueuwauwau-108_tellnarrate-1,mõmeʔu,16434,false,expert,,m õ m e ʔ u,,,1
Urueuwauwau-12_terminatefinish-1-1,Urueuwauwau-12_terminatefinish-1,paβ,16489,false,expert,,- - p a β -,,,1
Urueuwauwau-26_that-1-1,Urueuwauwau-26_that-1,ŋʷi,16634,false,expert,,ŋʷ i - - -,,,1
Urueuwauwau-194_thick-1-1,Urueuwauwau-194_thick-1,-anam,16683,false,expert,,+ - a n a m -,,,1
Urueuwauwau-102_thing-1-1,Urueuwauwau-102_thing-1,βaʔe,16725,false,expert,,- - β a ʔ e - - - -,,,1
Urueuwauwau-369_three-1-1,Urueuwauwau-369_three-1,mokoŋgatu,16897,false,expert,,m o k o - ŋg a t u -,,,1
Urueuwauwau-151_thorn-1-1,Urueuwauwau-151_thorn-1,juhu,16841,false,expert,,j u h u,,,1
Urueuwauwau-368_thunder-1-1,Urueuwauwau-368_thunder-1,naraŋ,17011,false,expert,,n a r a ŋ,,,1
Urueuwauwau-187_throat-1-1,Urueuwauwau-187_throat-1,dʒuʔeog,513,false,expert,,dʒ u ʔ eo g -,,,1
Urueuwauwau-86_tick-1-1,Urueuwauwau-86_tick-1,jateβug,17070,false,expert,,j a t e β u g -,,,1
Urueuwauwau-38_tie-1-1,Urueuwauwau-38_tie-1,apɨtĩ,17121,false,expert,,- a p ɨ t ĩ,,,1
Urueuwauwau-362_timboliana-1-1,Urueuwauwau-362_timboliana-1,ʃimbo,17181,false,expert,,ʃ i mb/ⁿb - - o,,,1
Urueuwauwau-198_tinamou-1-1,Urueuwauwau-198_tinamou-1,ĩnãmũ,17221,false,expert,,ĩ n ã m - - - - ũ,,,1
Urueuwauwau-79_tired-1-1,Urueuwauwau-79_tired-1,kaneʔõ,17266,false,expert,,- - k a n e ʔ õ - -,,,1
Urueuwauwau-181_tobacco-1-1,Urueuwauwau-181_tobacco-1,motatʃĩga,17321,false,expert,,m o - - t a tʃ ĩ g - - - - a,,,1
Urueuwauwau-195_today-1-1,Urueuwauwau-195_today-1,aŋʷamo,17388,false,expert,,a ŋʷ a m - - o,,,1
Urueuwauwau-19_tomorrow-1-1,Urueuwauwau-19_tomorrow-1,koʔemame,17425,false,expert,,- - k o ʔ e m - - a m e,,,1
Urueuwauwau-223_tongue-1-1,Urueuwauwau-223_tongue-1,kõa,17486,false,expert,,k oa - - - -,,,1
Urueuwauwau-366_trahirafish-1-1,Urueuwauwau-366_trahirafish-1,pirauhu,679,false,expert,,p i r au h u,,,1
Urueuwauwau-400_tree-1-1,Urueuwauwau-400_tree-1,ɨβ,17696,false,expert,,- - - ɨ β - - -,,,1
Urueuwauwau-356_turtle-1-1,Urueuwauwau-356_turtle-1,jaβoʃiaperea,17801,false,expert,,j a β o ʃ ia p e r ea,,,1
Urueuwauwau-136_two-1-1,Urueuwauwau-136_two-1,mõkoj,17864,false,expert,,- m õ k o j - -,,,1
Urueuwauwau-165_ugly-1-1,Urueuwauwau-165_ugly-1,teʔβar,17934,false,expert,,t e ʔ - β a r,,,1
Urueuwauwau-131_untie-1-1,Urueuwauwau-131_untie-1,raβ,18043,false,expert,,- - r - - a β -,,,1
Urueuwauwau-376_urinate-1-1,Urueuwauwau-376_urinate-1,kurɨk,18089,false,expert,,k u - - r ɨ k - - -,,,1
Urueuwauwau-398_vomit-1-1,Urueuwauwau-398_vomit-1,poju,18226,false,expert,,- - - - - - p o j u,,,1
Urueuwauwau-22_walk-1-1,Urueuwauwau-22_walk-1,ata,18354,false,expert,,- - - - - - a t a,,,1
Urueuwauwau-318_want-1-1,Urueuwauwau-318_want-1,potar,18419,false,expert,,- - p o t a r -,,,1
Urueuwauwau-217_wash-1-1,Urueuwauwau-217_wash-1,hej,18478,false,expert,,h e j - - - - -,,,1
Urueuwauwau-390_wasp-1-1,Urueuwauwau-390_wasp-1,kaβ,18536,false,expert,,k a β - - -,,,1
Urueuwauwau-399_water-1-1,Urueuwauwau-399_water-1,ɨhɨ,18594,false,expert,,ɨ h ɨ,,,1
Urueuwauwau-261_weexcl-1-1,Urueuwauwau-261_weexcl-1,ore,18687,false,expert,,- o r e - -,,,1
Urueuwauwau-262_weincl-1-1,Urueuwauwau-262_weincl-1,are,18687,false,expert,,- a r e - -,,,1
